title,model,price,shipping,date_sold,days_ago,condition,url
NEW LISTING,,£30.00,Free delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/358299180726?_skw=new+rock+boots&itmmeta=01KK55Q8NJC91DPSXYYHSKS2FV&hash=item536c4b9eb6:g:CX4AAOSwnFRnazUp&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xD7rlCYBVZ5%2B%2BshatfpWIjG%2FjreE3CEXkZBU79V%2B0NX3MHDCPV1UqlOYjuCHXHa4PE0oz0It8gRsFCZzFElVKF0oA4S7q%2FcHE8Gr70vGKU7zd3HAA6%2Fn%2FGOxErI4QlpMto%2F01Agzno7I0ZKkHYSserrjXCVmEEmMUzqHPKi9ZsSGggQKE%2Ff77Toe7zac6ftJ7whZgaWDJyTgocj5DcOjgJI9ik8KyJdV6KFt8wVLyF1oKeNYpA8s%2BQxZGgk1pOMDPk%3D%7Ctkp%3ABk9SR9KL3aWZZw
Black Diamond Notion Pants SP Womens Size M UK 12 Hiking Bouldering Tundra Green,,£55.00,+£3.80 delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/397648783453?_skw=new+rock+boots&itmmeta=01KK55Q8NJREZP3SGPTKG19VPD&hash=item5c95b6e85d:g:bHsAAeSwbkVpnxsQ&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xC0sP7zV3D8Bw3hlSqolciN4B9yL4nRa2htWNJXC35EuY3TfGIEZKZWA2%2Fj4RBk0fAeC%2BUo%2BrpUI9t4NzI2xefCH5RDk6RvGoNhmRQwiuh6Rjy2U4z0k4GMDrgt1ZPHrpvznMBARNjaq%2FsGkjbCQ1GoUhBe5OdJ7PoOsYejbbITx7PsiVLjh1M0b39f49tTsF3%2BRVnYo62fgdBWxFfG8fY%2Bfh%2FvBLb8PwHojd8%2FRC54ksUnDohDpeVdYixSMjqpnj0%3D%7Ctkp%3ABk9SR9KL3aWZZw
Stone Island | Shadow Project | Hoodie SMALL BLACK RRP £439 jacket crew coat,,£111.00,Free delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/206111170604?_skw=new+rock+boots&itmmeta=01KK55Q8NJ45KY3GKQQFQZQ8KZ&hash=item2ffd2ee02c:g:fNEAAeSwHctn9sJ2&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCLQmbAJxHp9ft8VJXeH9uVmfBLeVU8ruX%2F51ymvR7d3UznTUeAqSF5gWmzduV8yKW0ByHuMXDUrYEXNABiP8eQ3%2BsWvbKjwkr%2Fbm9m%2FGD%2BqqcjYZQKRwgTaeftzQUg8lbSOcbOfkjUt7pZezvFrssYpX8eiWy%2FzoXIvAmig6B66%2Fs8Qd%2BeCUfr8LSThoT6KbP5ypDCgl8fuXPTrz4AyjukBBEbJBBNeDaS5GVn4QMD%2Fan0TxyOPtmZ%2BBnYj6tlSJmX1LNHCukSsInH5LljUTJgBHeKvsElYb5pLUIG1de%2BUA%3D%3D%7Ctkp%3ABk9SR9KL3aWZZw
Stone Island Men's Softshell Jacket Size XL Black Full Zip,,£94.30,+£2.94 delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/406721279569?_skw=new+rock+boots&itmmeta=01KK55Q8NJ16XR08W7ZENV9HD4&hash=item5eb27a3651:g:aQYAAeSwqHhpnwUD&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xA7RpcALUTzXOhsxAEXBwvx7NPA1x2Oh0%2FxTV1Z4tK03Mi1KqO8V5rMFk3jRfIIWyaPIF8F8f%2FAXtyX27FmtR5VJ5jqeDwdIBPlpePXT1n838U7gJlT%2FvqoOxkP0kblnIX3cTZdFoWFyRF1reObsNNXe1EqxIQjykSqV%2FgqGF2z%2BoK14bSr4YEHGkvpZSWZah803FEzku1Ak%2Bv3o36cKnuK%2BWBRYWjl9SfjWCObv1kDEEmAffBitKE55aW%2FH2pHZy0%3D%7Ctkp%3ABk9SR9KL3aWZZw
"Black faux leather lace up platform shoes size 7 UK, 40 EURO BNWOB",Leather,£5.93,+£2.94 delivery,7 Mar 2026,0,New (other) ·,https://www.ebay.co.uk/itm/317964461811?_skw=new+rock+boots&itmmeta=01KK55Q8NJATWK4N724Y91NNHT&hash=item4a0828a6f3:g:4-gAAeSwM7JpqzU3&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDR4%2B6I8EojdNBv5tX0mqzpbO2Ei5qdtN0PmLelgVk%2FGnG1knylcr2dcatmZQQU8NR0%2FrWsSgF%2FwaLLH1Ia43MicZVam8r%2B1TuCylRwVKPTU2bsly0Wft1JYVpDftsLS%2FLdB23YiKP5HTD4Tpv532SXLLbYvEl0rrSJQoPl139AsblkMCuRwf%2BF10bRG6Zp9OoRSrbngWrLpTPN41p3Aw9uB57jwxfPHK2HaKO2KwNiJ0IUKPV%2B2YMisoe%2Bp3kYN3QSc%2FNaKABnQGdjizp0kmefDVXk1RvQxBd3gHHY3bBrNA%3D%3D%7Ctkp%3ABk9SR9KL3aWZZw
Metallica T-Shirt One Landmine - White T-Shirt - with BACK PRINT - Size X-Large,,£11.82,+£2.72 delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/317737708706?_skw=new+rock+boots&itmmeta=01KK55Q8NJXM2NGCQE49VB6B63&hash=item49faa4aca2:g:~5IAAeSwy6lpV7OV&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCcL%2F9sE%2FwrvUNm7YYXt2kqcXEl0Gg3gVDbACKxxuEsjbMpGgQEh9LRuyTwc7%2BoMMKujt%2FAessYRr5FRnvBTDJx8tPu4nTSrrwYtUPsMKj1L3lbVQCR2EGD6Cd%2BmClakXaK%2BUnUeiVz%2Fhxfh8Cs3XQVHEO7SdlDBhPfjTa8g49btbr7w0%2FYdYjso0vmdNIQ0XsiYejv8Rhk%2BJrZ%2B0dXSEu9ofdrpqCy6SJDTpaB54Q4l5yVyECF%2BVRrjOt1fRwlmvA%3D%7Ctkp%3ABk9SR9KL3aWZZw
"Baracuta G9 Harrington Jacket - Stone size 40 (Medium) Unworn, New without Tags",,£209.00,Free delivery,7 Mar 2026,0,New (other),https://www.ebay.co.uk/itm/188103177828?_skw=new+rock+boots&itmmeta=01KK55Q8NJDAK2KF1CEEH2MEC0&hash=item2bcbd2b664:g:h7QAAeSwOURpoeEs&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDGj9eS5XLdJ%2FJWokf2x2cxJWxPVzilbRxgizmzn1A94qKXnQ7fzHFUTWHaRNKTlMgUxaejmQ7Tr0DD0vs1855OqRo1bCWBzjRXoTpIEwv558HPYaRE%2BC%2Fk4IaU6uuJ73zCxaZgB0xz4xRR9v2k4EMa0rqiTRdhI1UH1xdOLZkPkqyZ8mdhNxIecTE5C8utAUsezqLa4RDQ%2F3MPmpUAda2cfPvpDOOEhYgQdtDHXobSv%2Foph95l8VmUTAI1MEMfevsrbRtZmtSXG6cfAL2xArl3zVyD0%2BDzR%2FUL311LiJvfnQ%3D%3D%7Ctkp%3ABk9SR9KL3aWZZw
"Gsus Sindustries Womens Black Cotton Blend slim fit Jeans Size 32"" bondage loops",,£29.97,+£2.94 delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/397538407011?_skw=new+rock+boots&itmmeta=01KK55Q8NKXD0GK7T7E022WFQS&hash=item5c8f22b263:g:eAkAAeSwVWFpdmmC&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xB3vQMuu%2B61e97GYPH9lUbfcLaICKxPG%2Bk%2B%2F8K8YWrH8FS5IBTBRn3Vb%2F7nNLgTyFpamIgYW2zKem6R2wkijQ8Wql86RgVXHAOKSFOJX2H%2F4gcJHnEZMv%2BC0EX3o1JQnKmtJx2HkrP%2BYar6mJ94VXdPywS0fMoc9vVp5UYLaxvFd%2BSQ3nTJWHRfxyDjdwHdAjwc5rrvX4H1l0W8RWjYWJi%2F%2BuT%2BnW5hr58nmjk%2BYA7lyNHwb4QvpEN%2BquxZpkPlWjI%3D%7Ctkp%3ABk9SR9KL3aWZZw
Levis 501 Mens Denim Jeans New With Tags BLACK All Sizes,,£28.28,Free delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/397593339409?_skw=new+rock+boots&itmmeta=01KK55Q8NK95XTQV3FR7FFKYVH&hash=item5c9268e611:g:Eg4AAeSwhTxpi5DE&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDvtVmWGYSC%2ByXg8hXk%2F4aXGvWUKiQRktbDoWlGWF7F5lDgasQFo%2B%2BQ5KlP%2B1bEYtE1wdxGvDb4IKH4h2aQq%2BhcTJNwAzYiiqcfZbzY7waIRkEifWzpCEkmaXLZG6Rxc%2FzmOBUJ21lmfAMMElCSKbHY2rQVMEQZj9iXbl3q3wDQ9rBr8y2GLGr8yvQQXaifbHCH6p6Yc4UuEfXtpvFNEzVRDceSZfXomSgtwsiGWlUSrmMOCuM1rvRnAZmVEkdsokjUgeMYdS40yYa57dRk2U%2FGd2ejcbwMuotMiWpk9q6naQ%3D%3D%7Ctkp%3ABk9SR9KL3aWZZw
Stone Island Nylon Metal Overshirt Jkt Red M BNWT,,£307.50,Free delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/305519757022?_skw=new+rock+boots&itmmeta=01KK55Q8NKESCC648J6Z93W3TX&hash=item47226586de:g:vzAAAOSwzxlmIc1Z&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCRu1CCYM7lBaA5M1g3NEbwpeuLpmIG1%2F9jdUFUPJ1m%2BcgUSj4YRJrJqYRnqp6Jxp3ncX206f6B%2B2Qv9oG%2Fp8OxP8WNsKaKvst3%2BSHwjE5t9CtvUxEedfBFKe170bZV3OD8N9WsAVvjV8XsgCGo%2Bokt0G3mPzX%2B0byq3PlVn82uvDrvhWaZHO2RMdGxegdk1ZwdshH4ftAJ4G%2BOfwahCA7d0Zw0msiHO--36Fpc0cnMlCBB5IHg%2FImupFyF47glLoc%3D%7Ctkp%3ABk9SR9SL3aWZZw
NWT Littlewoods trousers Size 16 Beige W30 elastic Waist L29 stretch fabric,,£4.00,+£3.38 delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/287170746839?_skw=new+rock+boots&itmmeta=01KK55Q8NK2TSXQKCAZ30X3FQY&hash=item42dcb5d9d7:g:RYwAAeSwkPJpfSSv&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBdGYrMiclQUGbrWskkmLGYS43MYDNC2CNFNv2qAyHUTHuezM6BEX8nVpybBJ5TFFknbjJgFKvFvG9TaTYiP6KRBl5sh90O4ZJPtQeU6sllNZfqCwdZfQunm2MUyvIchfcq1usTjgojKxNTggeGirtq3%2F00iCai%2BllthSvT57mFaAlqFiBLeIYgMo29Cjb3tXUWiLKRhZ4%2BXA5K5a75c8eUUj84HcL%2FvZ2UxfuorEx29fpRunNeTQLgGj%2Bxb11lsA8%3D%7Ctkp%3ABk9SR9SL3aWZZw
Flared Faux Leather Trousers Motel Rocks Zoven Sage Green Size M W30” New Labels,Leather,£7.59,+£2.94 delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/397336130772?_skw=new+rock+boots&itmmeta=01KK55Q8NKQDFV338BQ4AZTFZ2&hash=item5c831434d4:g:bOAAAeSw4VRpKxu8&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBtQzskhHENWZD%2FBa6nKMmk5WCVAzuVorXiCP6Ec6Sg%2FHhfAKgLVyjFEM2zNbrcynl6aDd9fPoYWCcYEQ%2B%2B5TqyU7VD6tcpX1n3OqlPBsb9zbXEaoNCxb3VXV2nCpBy00SlJ2PwrGep5GfivjRlYGXCVcoadr%2BOxyfYkeQIdcN2eGk4wEGSh1p%2F8GZdOMmAeMcwJdVzeL0KiaaXaPuZN8qnZeIeE%2Bf0y%2FMfXMaFXJ%2FSAvyEttgr3133DsNepq%2FynVQ%3D%7Ctkp%3ABk9SR9SL3aWZZw
NEW LISTING,,£120.00,delivery in 2-3 days,7 Mar 2026,0,New (other),https://www.ebay.co.uk/itm/177934170174?_skw=new+rock+boots&itmmeta=01KK55Q8NKMRT4775QEYYX2K38&hash=item296db3f83e:g:BCsAAeSwE0xpimYc&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xD0YzFllHnse1Wi3qIq0WUfeNyS760Z0%2B%2BqEHew%2Fe5%2F8Ocbm7ffR9%2Fry0yi8QWW1nFnLz2xQwxDbqVSl3%2F4zDVR17FFdDW7t9WSNVufXU2oqIoj0EyacG1HwVjDGNgUk1%2FWCIp3wp0D9J3OkDZUUzA2fDu%2BPZLLhxemkKN%2FhMrBNm6pXRrmZk7EGw3%2FHBTIXPeFZ4FRLiI8MefUGB%2FqsdEMhPNaJ9qsDKrCeExAf2XjOmSrBSljO2SJWRwGVrNkGWsL8nMXR3tikSCcgpK1crgmo54BNgSoHd3RRxX5L%2FXWLw%3D%3D%7Ctkp%3ABk9SR9SL3aWZZw
Boohoo Stone Plus Structured Mini Dress Size 18 Brand New With Tags,,£10.15,+£2.94 delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/198059712300?_skw=new+rock+boots&itmmeta=01KK55Q8NK7TNY4W2T5SBCRQJ5&hash=item2e1d475f2c:g:1OoAAeSwH1BpeTlz&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB%2BYLA3gw0tLyKNfQKc%2BVzza%2FYDhsnh2%2BFbM4NF4%2B5zpGXQeeMO3JA9D6YLaEN5d4sO%2FtZjNuqiWlhHFx%2FwVDPsJbHNfFuFB0Wrh9rRfk%2FHTT7nP6CbuvumWdMSRILqOJYyDU9%2FO625NTJb078l%2F1HLP%2BLEnChPjDxbGO3QCeNVXu2uK8JkbWObztPCPG3KpkLGU0aIWWE7pjewDFa4wrXP3KDkJNxBBB0dK01xsPWfqbHyoJz1VQnx5YeaSlCpc1nsSeQJBCWkWT9a4koz6dsVDN3w6WGL8WQfDGyYCTtCHg%3D%3D%7Ctkp%3ABk9SR9SL3aWZZw
HARD ROCK CAFE LISBON CITY T-SHIRT XL. NEW WITH TAGS.,City,£18.53,Free delivery,7 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/267454363695?_skw=new+rock+boots&itmmeta=01KK55Q8NK79QJ2VTQ2DKBFGJM&hash=item3e4585b82f:g:a-cAAeSw5flpBNil&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBijCPaODZh3e4b3RfTaDqainnnf9aedDXRGs7B%2FNNrvgmqX%2F2%2BnVOXmSuT%2Fn18RZqLjAUSTS%2FNvA38R14TwHi2xphZsKFytbeBA9sQxF2lmiElQGl1IPdlad2Mneq5exFeZTpotW8m1grXQ5Wt%2FAOs6p6vR4mu93M%2F1EPrHlUJ8PifwSgel62N54PYcKCOG7WzxAf78rfovtzQXyGc26h%2B1%2BVL9HbVgdNV9F%2FhwWutqdn1a0Z92kbDL73j3%2BzxQfw%3D%7Ctkp%3ABk9SR9SL3aWZZw
Dsquared2 Short Jeans Blue Men's Slim Fit Ripped Pants New With Tags,,£64.55,Free delivery,18 Jul 2025,232,Brand new,https://www.ebay.co.uk/itm/405849904226?_skw=new+rock+boots&itmmeta=01KK55Q8NK6WE9XCH3P2CDXKTS&hash=item5e7e8a1462:g:B5MAAOSwMSNoHaBP&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xApqdfYa31th%2BcOCk0FXrqWbPrIQibAFDKEtuQI5rFJf4g3aEGeGXz5St12tb7LnpfBTlJMuSrDKU0OyOmWvLnjETjJGFeR%2FUASFBHKbL%2FHZ0ce7c1AMFNI6fC2IoyE7InbdrYskuxbpcnUqlcOkh6eFMbGwtaXz9vVBHkEuf1Vf4MHUPDIKgumbzipw1D2KLLrWYFygCNQHE3lbZcp57KXyUlKKuzgQwdsQHtWaUvV%2B%2F29XL8uLf%2BYONx4HGh%2FS5Q%3D%7Ctkp%3ABk9SR9SL3aWZZw
Birkenstock Arizona Dark Brown Natural Leather Sandals UK 12 EU 47 US 14,Leather,£44.04,+£3.38 delivery,7 Mar 2026,0,Brand new ·,https://www.ebay.co.uk/itm/177903931638?_skw=new+rock+boots&itmmeta=01KK55Q8NKSA7YK9Q3W2F7GD7R&hash=item296be690f6:g:wG4AAeSwLO5pohyd&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBIyxR%2FcT36jY0SS%2BIS20navgWFG1sZwag2t%2FDP0i3YR4OnWoxpTSSI%2F1Fkl8cvWZgx8UtHsMlOUD7bt7PJXom7%2BzHiaMU8V8oSC5%2BvYrnSt0%2BcjhnkWbNgiofPFoq8YudmGthNmb5EYHDaYva8jI0h4%2Fft8qTfm0297hduCZ1wu2V2cpE4hgbBj%2FNep%2Fa%2F90l2jQ1MkoIUcLp3lPfXbuS7fGyrK6al6opDPvGc8t2znnrPay%2BcjSLN8z1uaHT%2Ffsc4%2BM%2B1Q8ix0gFpdRkjYpFP9CyuqUWRb9DTVNWrnZUGFg%3D%3D%7Ctkp%3ABk9SR9SL3aWZZw
"New Rock Malicia Collection, Steam Punk Mid Calf Leather Boots Size 6/6.5 womens",Leather,£64.99,Free delivery,7 Mar 2026,0,Pre-owned ·,https://www.ebay.co.uk/itm/167775605742?_skw=new+rock+boots&itmmeta=01KK55Q8NK012KCN4KYBHER54V&hash=item27103493ee:g:5H4AAeSwupBovMFY&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBQf8JGIQZKkQzD4x3xqp%2BN5aAqUBM7HM3RF7E6a4IuxWasWTsIl5uRMhkWB1%2FmjvPnXQq6StgalFFu%2FplViJ5YWQuciLeSxjL3gw3k90EQFtTECJZ4RmTrBVGA604KW919F3DjGM9voKMKWkpcUsujZVq8gu6kU98qbfmqHZR%2FzBxQV1UG8XHQXjSidz78c57AimWBPiBDbrvezNFc8guw1o4AuACbvtVh6L5uVwVx944C%2BdVbZm3aXQe%2B%2FTtF%2FEFyWjgpJEihbe0hMBq1%2FhKI7x747AWfeZz06%2Bh5%2F1s9GA%3D%3D%7Ctkp%3ABk9SR9SL3aWZZw
